document	label
남향이라 햇빛이 잘 드는 좋은 방이에요	0
이거 검은색 없어요?	1
네, 일요일도 영업시간은 같아요.	0
오천오백 원입니다	0
가격은 어떻게 되어 있나요?	1
화장실은 피씨방 밖에 있습니다	0
유통기한도 알고 싶은데 언제까지죠?	1
팔십 일곱 평이요	0
아메리치노가 무슨 말이에요?	1
가게 오픈한 지 얼마쯤 되셨어요?	1
보통 상비약을 어떤거 많이 사가나요?	1
저런 옷은 얼마예요?	1
네 맞아요	0
학생 책가방 있어예?	1
그건 소고기 어느 부위인가요?	1
건물 옥상이나 1층으로 내려가시면 됩니다	0
라네즈 스킨로션 세트는 얼마예요?	1
아니요 비회원도 가능합니다	0
신발 구경 좀 할게예	1
사장님 레드향 얼마에요?	1
네 여기에 있나요?	1
네, 현금 영수증 번호 입력해주세요	0
예, 가래떡말고 썰어 놓은 떡도 있어요	0
헤나는 그러면 원래 붉은색밖에 없어요?	1
지금 써시는 그건 뭐예요?	1
맨날 여기 와서 수선하는데 서비스로 무료 쿠폰 이런 건 안 주나요?	1
아이가 안 오면 부모한테 연락을 해주시나요?	1
짧게 커트해야 어울릴까요?	1
그 제품이 양면이라 조금 더 비싸요. 17000원인데 14000원에 드릴게요.	0
이런 국은 뭐라고 부르죠?	1
여기 보시면 사이즈가 있으세요	0
말씀하시면 가져다드릴게요	0
피아노가 많이 줄었다고 들었어요	0
네 라텍스예요	0
풀옵션 매물을 보여주실 수 있을까요?	1
초등학생은 학교 마치고 바로 많이 와요	0
불짬뽕은 매운 거 많이 들어가고요	0
저쪽 마당에서 가능해요	0
네, 세우라고 여기 주차금지판 딱 해놨잖아요	0
생선은 어떤 거 들어가요? 제가 못 먹는 게 있어서	1
사과 있습니까?	1
교환, 환불은 언제까지 가능하죠?	1
그렇다면 여기가 괜찮겠네요	0
그러면요 샀다가 바꾸러 오면 좀 그렇겠죠?	1
네 카드 결제 가능하세요	0
매일 영업하시는 건가요?	1
수업 시간은요?	1
등뼈에요	0
가방 이거 가격이 얼마에요?	1
네 이쪽으로 오세요	0
성인반도 가능한가요?	1
반은 레벨테스트 보고 나누나요?	1
000역에 4시에 셔틀버스 탑승하시면 돼요	0
병원에서는 일주일에 두 번만 여성 청결제 이용하라고 하던데요	1
토마토 있나요?	1
조금 품이 큰데 딱 맞게 입는 게 낫죠?	1
얼굴 케어를 받고 싶은데 어떻게 하면 되나요?	1
글루코사민하고 콘드로이틴하고 같이 있는 약은 부작용 딱히 없어요	0
세탁은 물세탁되죠?	1
현금하시면 15만 원에서 만 원 빼드립니다	0
베리민트도 홍차 들어가요	0
잠시만 기다리세요	0
이십 오만 원짜리 저렴한 옷 있어요	0
이거는 사만 팔천 원이에요	0
포인트 적립되나요?	1
주택 상가 전체 다 매매가는 삼억 육천만 원이죠?	1
네 맞습니다	0
아침 아홉 시에서 보통 새벽 한 시 반이면 마무리하고, 주말에는 한 시까지 운영합니다	0
아니요 제가 바이올린이 부전공이라서 가르치고 있어요	0
주변에 마트나 편의점이 있나요?	1
여기 키 받으시고 방으로 올라가시면 돼요	0
물감은 개인 준비물이라 준비 하셔야하고요 나머지 만들기나 특강 수업할 때는 준비하실게 없습니다	0
이 제품 이름이 뭐예요?	1
양념 소갈비가 잘 나가고 있습니다	0
요거는 색 검은색만 있어요?	1
어르신들은 검은색 많이 찾지만 취향에 따라서 다른 색도 신으세요	0
네 몇 분 정도 걸릴까요?	1
500 원 추가입니다	0
펜션 근처에 관광지라든지 있나요?	1
제품 밑에 가격이 있어요	0
더 큰 배 있는데, 더 비싸요	0
왕사탕, 어른들 선물용으로 큰 거 있던데요?	1
조 옷은 안에 기모가 있나요?	1
치즈는 토핑을 추가하시면 됩니다	0
네 톰 브라운 거요	0
네, 수표도 결제 가능합니다.	0
커트하려고요	1
수건이나 세면도구 다 구비되어 있나요?	1
콜라 일점이오 리터 추가하시면 추가 금액이 천오백원 발생됩니다	0
추어탕에 미꾸라지를 싹 갈았는 거예요?	1
방금 나갔는데 매물 내리는 걸 깜빡 했어요 	0
연한 회색이 잘나가요 이 색상이 잘나가요?	1
일반 짬뽕 5500원이요	0
아까 지금 다 말씀드린 게 현금가에요?	1
요건 얼만데요?	1
네	0
주차장은 어디에 있어요?	1
가격은 어느 정도인가요?	1
라이팅 교재는 어떤건지 잠깐만 볼 수 있을까요?	1
네 일요일은 열지 않습니다	0
앞머리 자르는데 얼마인가요?	1
네 30만 3000원입니다	0
돼지고기 등심 한 근에 얼마죠?	1
버들리안 같은 경우 1개월에 16만 원을 지급을 해야지만 사용할 수 있고, 1일권은 없나요?	1
오징어 먹물 염색도 있어요?	1
아니요 이 동은 많이 비싸죠?	1
네, 여기 밑에 핸드폰 번호로 전화 주세요	0
네 1인분은 없습니다	0
네, 롱 코트를 반코트로 수선 가능합니다	0
마당 있는 주택도 매물로 나온게 있나요?	1
그럼 블랙 또 나오나요?	1
청양고추가 4개 들어가서 짬뽕육수 자체가 조금 매운편이에요	0
여기 주차장이 따로 있어요?	1
아파트 다섯 평은 거실 하나 있고, 방 하나, 부엌 하나 있습니다	0
네 근데 치질 수술 해야하나요?	1
입을 수는 있는데 조금 조심해서 입어주세요	0
물은 셀프인가요?	1
다섯 마리면 콜라는 들어가는데 고깃값도 비싸고 퀵까지 있어요 그래서 더 비싸죠	0
주문하면 며칠 걸려예?	1
이거는 그냥 가죽이에요	0
1품은 금방 따나요?	1
아파트 전세 얼마정도 하나요?	1
네이버 부동산에 올라온 매물 보고 찾아왔는데 나간 건 아니죠?	1
돼지갈비 얼마나 잘라야 해요?	1
소주도 한 병 부탁합니다	1
이 빵은 치즈 들은 거라고요?	1
불고기버거 세트가 500원 할인 행사 중입니다	0
토요일에 예약하려는데 몇시까지 영업해요?	1
토요일은?	1
매주 일요일은 휴업입니다	0
방금 곰보빵과 먹물 치즈 빵이 나왔어요	0
18k나 14k는 사는 가격만큼 파는 가치도 있죠	0
이 과자는 무슨 과자죠?	1
네 알겠습니다	0
오늘 캠핑장에 특별한 행사는 없나요?	1
이불은 충분하게 있고요?	1
네, 특실로 안내해 드릴게요	0
배달도 해주시나요?	1
바비큐 파티를 위해 그릴을 사용하려는데 이용비가 있나요?	1
네	0
네, 영수증 여기 있습니다	0
이인실에 네 명이면 요금은 어떻게 되죠?	1
이게 육백미리 정도 됩니다	0
치즈케이크과 로얄비트쉬폰, 레드벨벳이 잘 나갑니다	0
주말에는?	1
난방은 몇 시부터 틀어주시나요?	1
유아가 놀 수 잇는 공간이 있나요?	1
우유는 안들어가고 아메리카노 위에 올려드려요	0
저희 일곱 시에서 열한 시 반 정도까지요.	0
C컬파마 하는 게 얼마 정도에요?	1
통도사에 좋은 호재가 있어요?	1
카드는 없습니다	0
확인 해 보시고 구입하셔도 좋습니다	0
아니요 각 제품별로 차이가 있습니다	0
그건 20만 7천원이에요	0
4구와 3구가 가능합니다	0
네	0
주로 어떤 게 잘 나가요?	1
여러 가지 있어요	0
샤워코롱도 없어요	0
지갑을 두고 왔는데 카카오페이로 결제 해도 되나요?	1
레슨 받는 학생은 한 명 있어요, 여학생	0
프린트 할 수 있나요?	1
그럼 10분만 기다려주세요	0
사천원입니다	0
중3 수업은 영어 수학 다 하죠?	1
여학생들도 많아요?	1
차량도 다 이용 가능한가요?	1
할인 안 됩니다	0
#주소#는 안됩니다	0
카드 결제돼요?	1
그 나이대 분들은 이 제품을 선호하세요	0
네 해드릴게요	0
한방 맞아요. 이 제품은 기능성인데 스킨, 로션 두 개에 51000원이거든요. 이건 스킨, 로션, 크림 세 가지 다 해서 6만원이에요	0
냉동실에 넣어 두실거면 일년 뒤에 드셔도 돼요	0
방 있나요?	1
크림빵은 만든 지 얼마 안 된 빵인가요?	1
여기 평일 몇 시까지 영업하나요?	1
네	0
네 잠시만요	0
아니요 1인당 5천 원 추가돼요	0
객실에 담배꽁초가 너무 많네요. 바꿔주세요	1
네 30분 정도 기다리셔야 합니다	0
종류가 두 가지에요?	1
토지 주변에 어떤 것들이 있습니까?	1
5일 동안 수업?	1
네, 알겠습니다.	0
네 알겠습니다	0
4900원 결제 도와드릴게요	0
저쪽에 셀프입니다	0
라떼 중에서는 카페라떼가 제일 덜 달죠?	1
네 잠시만요	0
온누리 상품권은 돼요?	1
여기는 앞에 주차 못하죠?	1
작기도 작다 그죠?	1
주차는 어디서 해요? 여기 다 할 수 있어요?	1
55사이즈 입어볼게요	1
네 그러세요	0
팔찌 이거는 어떻게 끼는 거예요?	1
7만 원 8만 원 정도 나가겠네요	0
네 무료입니다	0
어디죠?	1
저녁 열두 시까지 합니다	0
네 그 패딩은 다운소재에요	0
네 8000원입니다	0
자유석이 1일권은 12000원?	1
설날에는 쉬세요?	1
1층으로 내려가셔서 결제하시면 됩니다	0
눈썹에 써보시는 건 안 돼요. 손에 살짝 바르는 건 괜찮아요	0
별도 요금 내면 개인적인 이벤트도 해주시나요?	1
시간은?	1
상시 10%예요?	1
아니 구스가 오리털보다 보온성이 더 좋아요?	1
노란색 눈에 띄던데 이십 대들이 많이 드는 거 많죠?	1
음료가 언제 나오나요?	1
금액 대략이라도?	1
네 있습니다	0
배달은 몇 시부터 합니까?	1
모두 가죽 재질 남성 가방입니다	0
이거는 가격이 얼마예요?	1
몇 시까지 해요?	1
여기 있는 게 이게 어떤 제품이라고 했어요?	1
포켓볼도 칠 수 있나요?	1
네, 현재 수리기사가 방문이 불가능해요	0
더 저렴한 유산균은 없어요?	1
김밥 한 줄 할 건데 포장되는가요?	1
노트북 수납도 가능한가요?	1
귤 잔거 저 앞에 있나요?	1
체인점은 맞죠?	1
면 티는 얼마씩 해요?	1
헤나 염색해요?	1
그라면 옷 혹시 몇 개되면은 배달하고 수거도 해가나요?	1
오후 10시까지 영업하고 있습니다	0
음식값은 게임 끝나고 나갈 때 한꺼번에 계산해도 될까요?	1
네 알겠습니다	0
저녁에는 몇시까지 해요?	1
여기 펌은 얼마에요?	1
거울에 신발 한 번 볼게요	1
괜찮네요, 고속 인터넷 지원이 가능한 곳인가요?	1
키즈 사이즈도 나오나요?	1
따뜻하게 입을만한 바지 추천해주시겠어요?	1
수선 정도에 따라 금액이 다르기 때문에 정확히 말씀드리기 어렵습니다	0
그럼, 9만원 정도에요. 중학생이라고 더 받고 그런 거 없어요. 그런데 학생이 크니깐 한 번 와보고 본인이 결정하면 좋을 거 같아요	0
심으로 되어 있어요	0
8000원입니다	0
삼십 대가 가장 많이 하는 펌이 뭐예요?	1
네, 시식 할 수 있어요	0
저희 떡집은 사십 년 되었어요	0
네 그렇게 해드릴게요	0
스킨, 로션은 얼마씩 해요?	1
글쎄 어려울 듯한데 연락드려보죠	0
떡 케이크 같은 것도 해요?	1
한 박스에 서른여섯 개가 들어 있어요	0
배달비 따로 있어요?	1
더 떨어질거 같아서 다들 선뜻 사지 못하세요. 가격은 크게 안떨어졌어요	0
라면 주문 가능하나요?	1
레몬은 잘 안 나가는 과일이라 잘 안갖다 놔요.	0
이것도 하나 주시는데 얼마에요?	1
싸드리는 건 백설기만 해도 되겠네요	0
여기에서 이 할인쿠폰 쓸 수 있어요?	1
네	0
네 입어보세요	0
이 근처 상가 나온거 있어요?	1
한 달에 얼마예요?	1
네 잠시만 기다려주세요	0
저녁에 여기 몇시까지 열어놔요?	1
이게 이름이 조기품절 맞나요?	1
네 먹고 가려고하는데 먹다가 남으면 테이크아웃 할 수 있나요?	1
네 볶음밥으로 해드릴게요	0
선생님들은 다 영어 전공 하셨나요?	1
이거는 배낭이에요?	1
임대가격은 얼마죠?	1
추가 인원에 대한 엑스트라 베드가 있나요?	1
30만 원입니다	0
저희는 명절 당일만 쉽니다	0
애완동물과 함께 머무는 것은 가능한가요?	1
그럼 끊어내는 수밖에 없나요?	1
지하까지 해서 총 몇 층 가능해요?	1
네, 사각 쿠키 20박스 준비해 드릴게요	0
주택을 지으려고 하는데요	1
네, 돼지고기도 있어요	0
광고에 나오는 운동화 있나요?	1
체크인은 몇 시까지인가요?	1
지금은 매장에 있는게 다예요	0
언제까지 영업하나요?	1
수업 시간이 정해져 있나요?	1
#주소# 평수는 몇 평 정도되나요?	1
여기가 상호가 뭐예요?	1
위에 보시고 주문하시면 돼요	0
네 할인이 좀 되죠	0
강남역에서 버스타는데 얼마나 걸릴까요?	1
제품은 이만 오천 원대부터 있습니다	0
정 사이즈인가요?	1
토마토 많이 익었나요?	1
청소년용이라고 따로 나온 제품은 없어요	0
이 가방도 수납이 많이 되네요?	1
그럼 주말에 한번 둘러보죠	0
네 유기농이에요	0
네, 현금영수증 발급해드릴게요	0
네 같아요	0
가능합니다	0
신상이라서 안돼요	0
테스트라는 개념이 아니고 어떻게 공부를 같이 해나갈지 알아보는 과정이라고 하죠	0
10층짜리 호텔 지으려고 하는데 지반이 괜찮을까요?	1
제가 애를 데리고 한 번 와볼게요	1
네 비번 드릴게요	0
백설기도 맛있습니다.	0
좋네요 바지도 있나요?	1
클리닉 한 번 받는데 얼마에요?	1
남성분 파마 4만 원에 해드리고 있습니다	0
가장 비싼 토지 매물이 뭔가요?	1
네 그럼요	0
골드는 일주일 뒤에 입고됩니다	0
네, 조금 더 올라갈거예요	0
컬을 크게하면 오래 안가나요?	1
여기 주변에 삼겹살이나 마늘 같은거 살 곳 있나요?	1
토마토 한 통에 오천원이에요.	0
색상은 요거뿐이에요?	1
짭짤이 토마토는 요즘 좀 비싸죠?	1
볼륨 매직은 매직보다 오래 유지 될까요?	1
곰국 끓일 때 우족을 그렇게 많이 넣어요?	1
평일에도 주차단속 하나요?	1
지금은 매매하기에 좋은 시기가 아닌 건가요? 	1
언제 배달 가능하시죠?	1
재질이 뭐예요?	1
그럼 저 쪽 상품 가져가세요	0
이 땅은 왜 매물로 나왔나요?	1
9시부터 열어요	0
음식은 뭐 어떤게 있을까요?	1
큰 거 3개는 얼마에요?	1
영어선생님은 4분 계세요	0
하루만 오실 때는 9천원이고 한 달 등록으로 하시면 할인돼요	0
수공은 그거는 간단한 모양은 싸고 모양에 따라서 다 달라져요?	1
딸기는 한 팩에 만 원이에요.	0
카드는 여기에 넣으면 되나요?	1
네, 전 평수 삼십사 평입니다	0
10회권이랑 야간권 있습니다	0
떡 케이크는 지금 바빠서 못해요	0
그 바지 99까지 있어요	0
현금으로 하면 혹시 싸게 안 해주나요?	1
제일 잘 나가는 영양제인가요?	1
한 번에 그렇지는 않고 여러 번 해야 해요	0
네 이후 추가 금액은 10분당 천 원입니다	0
1박시 요금은 6만 원 되겠습니다	0
유자 여섯개가 듬뿍은 성분이 유자예요	0
모자도 혹시 고쳐 주시나요?	1
네	0
근처 바비큐장도 있지만 캠핑장 개인별 지정 자리에서 하셔도 돼요	0
